TIMESTAMP (s),TOF (usec),DIST (m),TIME1,CLOCK_COUNT1,TIME2,CAL1,CAL2
TIMESTAMP (s),TOF (usec),DIST (m),TIME1,CLOCK_COUNT1,TIME2,CAL1,CAL2
TIMESTAMP (s),TOF (usec),DIST (m),TIME1,CLOCK_COUNT1,TIME2,CAL1,CAL2
TIMESTAMP (s),TOF (usec),DIST (m),TIME1,CLOCK_COUNT1,TIME2,CAL1,CAL2
1618260842.632095,0.000000,0.000000,17485,0,0,0,0

1618260842.632477,0.000000,0.000000,17485,0,0,0,0

1618260842.632731,0.000000,0.000000,17485,0,0,0,0

1618260842.632989,0.000000,0.000000,17485,0,0,0,0

1618260842.633285,0.000000,0.000000,17485,0,0,0,0

1618260842.633809,0.000000,0.000000,17485,0,0,0,0

1618260842.636955,0.000000,0.000000,17485,0,0,0,0

1618260842.637110,0.000000,0.000000,18304,0,0,0,0

1618260842.637302,0.000000,0.000000,18304,0,0,0,0

1618260842.637444,0.000000,0.000000,18304,0,0,0,0

1618260842.637573,0.000000,0.000000,18304,0,0,0,0

1618260842.637724,0.000000,0.000000,18304,0,0,0,0

1618260842.637867,0.000000,0.000000,18304,0,0,0,0

1618260842.638002,0.000000,0.000000,18304,0,0,0,0

1618260842.638161,0.000000,0.000000,18304,0,0,0,0

1618260842.638306,0.000000,0.000000,18304,0,0,0,0

1618260842.638452,0.000000,0.000000,18304,0,0,0,0

1618260842.638618,0.000000,0.000000,18304,0,0,0,0

1618260842.638752,0.000000,0.000000,18304,0,0,0,0

1618260842.638901,0.000000,0.000000,18304,0,0,0,0

1618260842.639032,0.000000,0.000000,18304,0,0,0,0

1618260842.639183,0.000000,0.000000,18304,0,0,0,0

1618260842.639333,0.000000,0.000000,18304,0,0,0,0

1618260842.717862,0.000000,0.000000,18304,0,0,0,0

1618260842.718043,0.000000,0.000000,19194,0,0,0,0

1618260842.718215,0.000000,0.000000,19194,0,0,0,0

1618260842.718367,0.000000,0.000000,19194,0,0,0,0

1618260842.718504,0.000000,0.000000,19194,0,0,0,0

1618260842.718671,0.000000,0.000000,19194,0,0,0,0

1618260842.718819,0.000000,0.000000,19194,0,0,0,0

1618260842.718961,0.000000,0.000000,19194,0,0,0,0

1618260842.719108,0.000000,0.000000,19194,0,0,0,0

1618260842.719259,0.000000,0.000000,19194,0,0,0,0

1618260842.719397,0.000000,0.000000,19194,0,0,0,0

1618260842.719537,0.000000,0.000000,19194,0,0,0,0

1618260842.719676,0.000000,0.000000,19194,0,0,0,0

1618260842.719819,0.000000,0.000000,19194,0,0,0,0

1618260842.719974,0.000000,0.000000,19194,0,0,0,0

1618260842.720130,0.000000,0.000000,19194,0,0,0,0

1618260842.720278,0.000000,0.000000,19194,0,0,0,0

1618260842.720417,0.000000,0.000000,19194,0,0,0,0

1618260842.720553,0.000000,0.000000,19194,0,0,0,0

1618260842.720703,0.000000,0.000000,19194,0,0,0,0

1618260842.720846,0.000000,0.000000,19194,0,0,0,0

1618260842.726596,0.000000,0.000000,19194,0,0,0,0

1618260842.736654,0.000000,0.000000,20103,0,0,0,0

1618260842.736796,0.000000,0.000000,21768,0,0,0,0

1618260842.736952,0.000000,0.000000,21768,0,0,0,0

1618260842.737093,0.000000,0.000000,21768,0,0,0,0

1618260842.737226,0.000000,0.000000,21768,0,0,0,0

1618260842.737369,0.000000,0.000000,21768,0,0,0,0

1618260842.737507,0.000000,0.000000,21768,0,0,0,0

1618260842.737655,0.000000,0.000000,21768,0,0,0,0

1618260842.737804,0.000000,0.000000,21768,0,0,0,0

1618260842.737937,0.000000,0.000000,21768,0,0,0,0

1618260842.738072,0.000000,0.000000,21768,0,0,0,0

1618260842.738205,0.000000,0.000000,21768,0,0,0,0

1618260842.738341,0.000000,0.000000,21768,0,0,0,0

1618260842.738483,0.000000,0.000000,21768,0,0,0,0

1618260842.803221,0.000000,0.000000,21768,0,0,0,0

1618260842.803433,0.000000,0.000000,23181,0,0,0,0

1618260842.803538,0.000000,0.000000,23181,0,0,0,0

1618260842.803684,0.000000,0.000000,23181,0,0,0,0

1618260842.803819,0.000000,0.000000,23181,0,0,0,0

1618260842.803969,0.000000,0.000000,23181,0,0,0,0

1618260842.804110,0.000000,0.000000,23181,0,0,0,0

1618260842.804252,0.000000,0.000000,23181,0,0,0,0

1618260842.804395,0.000000,0.000000,23181,0,0,0,0

1618260842.804538,0.000000,0.000000,23181,0,0,0,0

1618260842.804679,0.000000,0.000000,23181,0,0,0,0

1618260842.804841,0.000000,0.000000,23181,0,0,0,0

1618260842.805001,0.000000,0.000000,23181,0,0,0,0

